participant	gender	age	handedness	block_num	trial_num	practicing	mask_type	mask_size	background	figure	d_orientation	rt	response	initial_fixation
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	4	False	peripheral	4	circle	background	180	0.59549498558	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	5	False	central	6	circle	figure	270	1.17613506317	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	6	False	central	8	circle	background	270	0.938276052475	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	7	False	central	4	square	background	180	0.688117027283	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	8	False	central	8	square	figure	270	1.05400896072	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	9	False	peripheral	8	square	background	180	0.706278085709	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	10	False	central	4	square	figure	90	1.14883899689	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	11	False	peripheral	6	circle	figure	90	0.869789838791	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	12	False	central	6	square	figure	0	1.17782187462	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	13	False	central	4	circle	background	90	0.901860952377	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	14	False	central	8	circle	figure	0	2.015832901	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	15	False	central	6	square	background	0	0.668997049332	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	16	False	peripheral	6	square	background	180	1.04818701744	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	17	False	peripheral	6	circle	background	180	0.591818094254	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	18	False	central	8	square	background	0	1.33720803261	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	19	False	central	4	circle	figure	270	0.731646060944	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	20	False	central	6	circle	background	180	1.60384011269	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	21	False	peripheral	4	circle	figure	270	1.69642400742	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	22	False	peripheral	4	square	background	180	0.635428905487	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	23	False	peripheral	6	square	figure	180	2.14969205856	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	24	False	peripheral	4	square	figure	90	1.49897289276	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	1	False	central	4	square	figure	90	1.70604610443	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	2	False	central	4	circle	figure	270	0.815089941025	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	3	False	central	4	square	background	270	1.15525102615	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	4	False	central	4	circle	background	180	0.890100002289	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	5	False	central	6	square	figure	0	1.05193901062	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	6	False	central	6	circle	figure	180	0.644295215607	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	7	False	central	6	square	background	90	0.74599814415	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	8	False	central	6	circle	background	0	1.38041186333	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	9	False	central	8	square	figure	270	1.12381100655	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	10	False	central	8	circle	figure	180	1.39974808693	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	11	False	central	8	square	background	90	0.590241909027	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	12	False	central	8	circle	background	90	0.611385822296	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	13	False	peripheral	4	square	figure	0	2.85158109665	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	14	False	peripheral	4	circle	figure	0	1.78208208084	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	15	False	peripheral	4	square	background	0	0.919571876526	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	16	False	peripheral	4	circle	background	270	0.74617600441	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	17	False	peripheral	6	square	figure	180	1.91937088966	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	18	False	peripheral	6	circle	figure	180	1.3969039917	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	19	False	peripheral	6	square	background	270	0.67258810997	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	20	False	peripheral	6	circle	background	90	0.839851856232	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	21	False	peripheral	8	square	figure	180	1.54747796059	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	22	False	peripheral	8	circle	figure	90	1.60162901878	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	23	False	peripheral	8	square	background	90	0.649174928665	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	24	False	peripheral	8	circle	background	180	1.46791505814	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	1	False	central	8	circle	figure	180	0.766637802124	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	2	False	peripheral	8	square	figure	90	1.17920994759	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	3	False	peripheral	6	square	figure	180	1.43719792366	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	4	False	peripheral	4	circle	background	180	0.811887979507	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	5	False	central	8	circle	background	270	1.32482600212	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	6	False	peripheral	8	circle	background	0	0.840438842773	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	7	False	peripheral	6	circle	figure	0	1.69225406647	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	8	False	central	4	circle	background	90	0.610994100571	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	9	False	central	4	circle	figure	90	0.745218992233	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	10	False	peripheral	8	square	background	90	0.845903158188	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	11	False	peripheral	4	square	figure	0	1.35230517387	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	12	False	central	4	square	figure	0	0.758177995682	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	13	False	peripheral	8	circle	figure	0	0.972400903702	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	14	False	central	8	square	background	180	1.02089500427	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	15	False	central	8	square	figure	90	1.16855692863	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	16	False	central	6	circle	figure	0	1.11442089081	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	17	False	central	6	circle	background	90	0.608909130096	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	18	False	central	6	square	figure	270	2.82904410362	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	19	False	central	4	square	background	270	0.556715965271	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	20	False	peripheral	4	square	background	0	0.551259994507	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	21	False	central	6	square	background	180	0.845780134201	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	22	False	peripheral	6	circle	background	90	0.590239048004	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	23	False	peripheral	6	square	background	180	0.551211118698	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	24	False	peripheral	4	circle	figure	90	3.01876187325	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	1	False	central	4	square	background	180	0.720554828644	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	2	False	peripheral	4	circle	figure	270	1.20966601372	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	3	False	peripheral	4	square	figure	0	1.174710989	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	4	False	peripheral	4	square	background	90	1.80384492874	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	5	False	central	6	square	figure	270	1.42220497131	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	6	False	peripheral	6	square	background	270	1.41499495506	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	7	False	peripheral	6	circle	background	180	0.636247873306	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	8	False	central	6	circle	background	90	1.93461298943	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	9	False	peripheral	8	circle	background	0	2.0354681015	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	10	False	central	4	square	figure	180	0.937592029572	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	11	False	peripheral	6	circle	figure	0	2.06786394119	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	12	False	central	6	circle	figure	270	1.56192302704	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	13	False	central	8	circle	background	90	0.760405063629	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	14	False	central	6	square	background	90	0.689296960831	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	15	False	central	4	circle	background	270	0.644229888916	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	16	False	peripheral	8	square	figure	180	1.22600698471	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	17	False	central	8	circle	figure	0	0.67206788063	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	18	False	central	8	square	background	90	0.689023971558	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	19	False	central	8	square	figure	180	0.94273018837	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	20	False	peripheral	4	circle	background	180	0.552450895309	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	21	False	central	4	circle	figure	180	0.652259111404	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	22	False	peripheral	6	square	figure	270	1.19059109688	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	23	False	peripheral	8	square	background	180	0.523983001709	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	24	False	peripheral	8	circle	figure	90	1.02755093575	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	1	False	peripheral	4	square	figure	90	1.17408704758	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	2	False	central	4	square	figure	180	0.759279966354	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	3	False	central	6	square	background	270	0.995898008347	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	4	False	central	8	circle	background	0	0.61567902565	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	5	False	central	4	circle	background	0	0.678982019424	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	6	False	central	8	circle	figure	90	0.59928894043	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	7	False	peripheral	8	square	background	180	0.797957897186	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	8	False	central	6	circle	figure	90	0.64849281311	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	9	False	peripheral	8	circle	background	0	0.920743942261	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	10	False	peripheral	6	square	background	270	0.732943058014	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	11	False	central	6	circle	background	270	0.676697969437	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	12	False	peripheral	4	square	background	180	0.536227941513	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	13	False	peripheral	6	circle	background	0	0.645973920822	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	14	False	peripheral	8	circle	figure	270	1.67476892471	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	15	False	central	4	square	background	0	0.860887050629	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	16	False	peripheral	6	square	figure	270	1.26930809021	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	17	False	peripheral	4	circle	background	90	0.641903162003	CIRCLE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	18	False	central	8	square	figure	180	1.35122418404	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	19	False	peripheral	4	circle	figure	180	1.82326698303	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	20	False	peripheral	6	circle	figure	90	1.48671388626	CIRCLE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	21	False	central	4	circle	figure	90	1.35207390785	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	22	False	peripheral	8	square	figure	270	0.945106983185	SQUARE	TOP
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	23	False	central	8	square	background	180	1.0256459713	SQUARE	BOTTOM
6b0d31c0d563223024da45691584643ac78c96e8	m	12	r	0	24	False	central	6	square	figure	90	2.03121399879	SQUARE	BOTTOM
